transaction_id,customer_id,transaction_date,merchant,category,amount,state,is_fraud
T000399,C0073,2024-04-15,Safeway,Groceries,113.19,NY,0
T000400,C0192,2024-11-26,ExxonMobil,Gas,23.27,FL,0
T000401,C0062,2024-02-27,DC Water,Utilities,70.98,IL,0
T000402,C0019,2024-06-11,Safeway,Groceries,43.76,TX,0
T000403,C0146,2024-10-06,ExxonMobil,Gas,60.98,DC,0
T000404,C0198,2024-10-27,Chipotle,Dining,17.43,DC,0
T000405,C0011,2024-09-16,Kroger,Groceries,71.57,TX,0
T000406,C0197,2024-12-25,Chevron,Gas,44.14,FL,0
T000407,C0138,2024-02-12,Uber,Travel,282.43,DC,0
T000408,C0053,2024-07-19,Uber,Travel,489.83,DC,0
T000409,C0167,2024-12-23,McDonalds,Dining,58.12,MD,0
T000410,C0062,2024-02-14,Trader Joes,Groceries,186.43,IL,0
T000411,C0157,2024-12-07,Safeway,Groceries,153.5,FL,0
T000412,C0031,2024-12-25,Trader Joes,Groceries,22.04,NY,0
T000413,C0089,2024-07-09,Target,Shopping,76.56,IL,0
T000414,C0069,2024-06-20,Chipotle,Dining,98.78,TX,0
T000415,C0017,2024-09-11,Amazon,Shopping,235.77,FL,0
T000416,C0128,2024-03-21,Uber,Travel,241.34,NY,0
T000417,C0147,2024-09-17,Starbucks,Dining,10.28,DC,0
T000418,C0004,2024-08-29,Netflix,Entertainment,25.02,MD,0
T000419,C0046,2024-04-24,Kroger,Groceries,77.92,IL,0
T000420,C0185,2024-02-09,LabCorp,Healthcare,175.75,VA,0
T000421,C0173,2024-04-24,Trader Joes,Groceries,164.78,FL,0
T000422,C0103,2024-05-24,Local Bistro,Dining,95.09,VA,0
T000423,C0023,2024-07-07,Verizon,Utilities,64.11,CA,0
T000424,C0078,2024-07-07,Steam,Entertainment,37.54,IL,0
T000425,C0198,2024-03-18,AMC Theaters,Entertainment,5.35,DC,0
T000426,C0060,2024-06-20,CVS Pharmacy,Healthcare,10.42,VA,0
T000427,C0189,2024-04-15,Amazon,Shopping,271.96,FL,0
T000428,C0126,2024-12-30,Trader Joes,Groceries,70.37,MD,0
T000429,C0060,2024-08-22,ExxonMobil,Gas,78.47,VA,0
T000430,C0025,2024-02-08,Airbnb,Travel,493.92,TX,0
T000431,C0170,2024-05-29,Marriott,Travel,245.74,FL,0
T000432,C0101,2024-08-19,LabCorp,Healthcare,88.87,CA,0
T000433,C0052,2024-03-20,Delta Airlines,Travel,129.24,CA,0
T000434,C0081,2024-10-01,Shell,Gas,41.5,IL,0
T000435,C0116,2024-05-15,Best Buy,Shopping,428.45,MD,0
T000436,C0176,2024-04-20,Amazon,Shopping,420.42,VA,0
T000437,C0024,2024-07-21,Spotify,Entertainment,33.24,TX,0
T000438,C0067,2024-07-26,Delta Airlines,Travel,690.95,NY,0
T000439,C0141,2024-08-24,Netflix,Entertainment,10.6,VA,0
T000440,C0032,2024-04-23,Whole Foods,Groceries,43.53,VA,0
T000441,C0096,2024-02-08,McDonalds,Dining,12.4,FL,0
T000442,C0166,2024-02-17,Comcast,Utilities,183.86,NY,0
T000443,C0085,2024-08-24,Chipotle,Dining,15.57,VA,0
T000444,C0111,2024-01-16,Chevron,Gas,42.96,FL,0
T000445,C0091,2024-05-20,AMC Theaters,Entertainment,20.39,NY,0
T000446,C0009,2024-09-12,Spotify,Entertainment,27.66,CA,0
T000447,C0016,2024-07-15,McDonalds,Dining,25.1,IL,0
T000448,C0135,2024-07-14,Netflix,Entertainment,48.01,DC,0
T000449,C0140,2024-10-16,Dominion Energy,Utilities,115.41,DC,0
T000450,C0047,2024-11-01,Safeway,Groceries,59.42,VA,0
T000451,C0200,2024-08-29,Amazon,Shopping,271.77,NY,0
T000452,C0060,2024-05-06,Delta Airlines,Travel,542.65,VA,0
T000453,C0189,2024-10-21,Trader Joes,Groceries,172.37,FL,0
T000454,C0091,2024-05-01,Marriott,Travel,494.39,NY,0
T000455,C0179,2024-12-26,CVS Pharmacy,Healthcare,213.16,IL,0
T000456,C0145,2024-09-09,Marriott,Travel,456.59,DC,0
T000457,C0010,2024-04-29,Chipotle,Dining,1694.97,DC,1
T000458,C0085,2024-06-23,AMC Theaters,Entertainment,44.43,VA,0
T000459,C0083,2024-03-16,Whole Foods,Groceries,125.59,FL,0
T000460,C0199,2024-02-07,McDonalds,Dining,51.09,IL,0
T000461,C0102,2024-06-03,McDonalds,Dining,45.49,VA,0
T000462,C0188,2024-11-28,Chevron,Gas,39.04,NY,0
T000463,C0144,2024-12-06,Walgreens,Healthcare,180.8,TX,0
T000464,C0079,2024-03-31,Target,Shopping,368.48,DC,0
T000465,C0147,2024-04-03,Shell,Gas,56.14,DC,0
T000466,C0157,2024-09-11,Netflix,Entertainment,12.74,FL,0
T000467,C0061,2024-03-26,LabCorp,Healthcare,194.49,MD,0
T000468,C0182,2024-01-06,Urgent Care,Healthcare,86.91,TX,0
T000469,C0018,2024-02-25,LabCorp,Healthcare,218.92,CA,0
T000470,C0113,2024-07-30,BP,Gas,49.58,TX,0
T000471,C0140,2024-09-02,Shell,Gas,67.32,DC,0
T000472,C0195,2024-08-19,AMC Theaters,Entertainment,9.05,DC,0
T000473,C0076,2024-05-13,Safeway,Groceries,191.3,VA,0
T000474,C0044,2024-02-08,BP,Gas,52.82,DC,0
T000475,C0024,2024-12-26,Urgent Care,Healthcare,18.99,TX,0
T000476,C0043,2024-01-28,BP,Gas,26.08,VA,0
T000477,C0049,2024-12-04,ExxonMobil,Gas,36.89,CA,0
T000478,C0013,2024-03-19,Chevron,Gas,719.07,MD,1
T000479,C0170,2024-02-19,Comcast,Utilities,34.38,FL,0
T000480,C0075,2024-02-29,Local Bistro,Dining,43.92,VA,0
T000481,C0126,2024-11-24,Amazon,Shopping,278.9,MD,0
T000482,C0098,2024-08-16,Walgreens,Healthcare,22.94,CA,0
T000483,C0068,2024-10-15,Spotify,Entertainment,8.39,FL,0
T000484,C0171,2024-12-08,Chipotle,Dining,47.82,CA,0
T000485,C0194,2024-07-17,Netflix,Entertainment,50.01,NY,0
T000486,C0138,2024-08-31,Comcast,Utilities,80.8,DC,0
T000487,C0183,2024-03-02,Trader Joes,Groceries,190.87,NY,0
T000488,C0043,2024-03-05,AMC Theaters,Entertainment,7.35,VA,0
T000489,C0175,2024-11-17,BP,Gas,28.87,CA,0
T000490,C0082,2024-07-17,Chipotle,Dining,71.2,MD,0
T000491,C0071,2024-12-24,Verizon,Utilities,135.92,NY,0
T000492,C0108,2024-03-17,Local Bistro,Dining,26.3,FL,0
T000493,C0195,2024-10-15,Chipotle,Dining,95.75,DC,0
T000494,C0138,2024-05-15,Urgent Care,Healthcare,121.08,DC,0
T000495,C0156,2024-03-29,Verizon,Utilities,76.82,CA,0
T000496,C0156,2024-07-21,Shell,Gas,73.37,CA,0
T000497,C0061,2024-05-17,Kroger,Groceries,2543.46,MD,1
T000498,C0078,2024-09-08,Walmart,Shopping,431.24,IL,0
T000499,C0059,2024-08-14,Uber,Travel,630.52,TX,0
T000500,C0187,2024-04-06,Shell,Gas,46.5,MD,0
T000501,C0105,2024-01-29,Dominion Energy,Utilities,117.6,DC,0
T000502,C0080,2024-09-25,BP,Gas,981.91,IL,1
T000503,C0052,2024-01-17,Trader Joes,Groceries,102.16,CA,0
T000504,C0181,2024-07-07,Spotify,Entertainment,50.29,MD,0
T000505,C0163,2024-05-03,Chipotle,Dining,50.97,MD,0
T000506,C0046,2024-06-25,Dominion Energy,Utilities,57.8,IL,0
T000507,C0192,2024-01-15,McDonalds,Dining,52.52,FL,0
T000508,C0147,2024-11-27,AMC Theaters,Entertainment,17.38,DC,0
T000509,C0167,2024-12-15,Shell,Gas,20.53,MD,0
T000510,C0166,2024-04-24,Delta Airlines,Travel,239.29,NY,0
T000511,C0079,2024-07-11,Best Buy,Shopping,428.02,DC,0
T000512,C0056,2024-12-12,Dominion Energy,Utilities,118.51,DC,0
T000513,C0150,2024-09-18,Chipotle,Dining,119.94,MD,0
T000514,C0096,2024-12-16,Walmart,Shopping,67.43,FL,0
T000515,C0071,2024-05-13,LabCorp,Healthcare,200.27,NY,0
T000516,C0167,2024-03-17,Target,Shopping,265.89,MD,0
T000517,C0015,2024-12-14,ExxonMobil,Gas,1743.43,CA,1
T000518,C0076,2024-07-26,Best Buy,Shopping,203.31,VA,0
T000519,C0182,2024-04-23,Spotify,Entertainment,42.75,TX,0
T000520,C0122,2024-03-28,LabCorp,Healthcare,253.79,CA,0
T000521,C0047,2024-08-29,Amazon,Shopping,77.05,VA,0
T000522,C0144,2024-12-01,Uber,Travel,116.97,TX,0
T000523,C0191,2024-06-18,Best Buy,Shopping,195.27,VA,0
T000524,C0119,2024-01-28,Local Bistro,Dining,105.3,DC,0
T000525,C0159,2024-04-09,Local Bistro,Dining,65.05,CA,0
T000526,C0098,2024-01-28,Best Buy,Shopping,437.36,CA,0
T000527,C0052,2024-10-18,Urgent Care,Healthcare,268.93,CA,0
T000528,C0037,2024-02-11,Walgreens,Healthcare,151.4,IL,0
T000529,C0046,2024-01-03,CVS Pharmacy,Healthcare,141.1,IL,0
T000530,C0199,2024-09-07,Marriott,Travel,638.91,IL,0
T000531,C0034,2024-07-25,Chevron,Gas,45.74,MD,0
T000532,C0002,2024-07-10,Trader Joes,Groceries,191.01,CA,0
T000533,C0194,2024-12-12,Netflix,Entertainment,5.23,NY,0
T000534,C0058,2024-03-07,LabCorp,Healthcare,39.79,IL,0
T000535,C0079,2024-01-24,Delta Airlines,Travel,273.65,DC,0
T000536,C0187,2024-12-17,Urgent Care,Healthcare,298.69,MD,0
T000537,C0126,2024-03-25,Walgreens,Healthcare,284.94,MD,0
T000538,C0104,2024-04-24,Trader Joes,Groceries,150.89,IL,0
T000539,C0188,2024-03-04,Trader Joes,Groceries,85.99,NY,0
T000540,C0010,2024-09-30,ExxonMobil,Gas,57.39,DC,0
T000541,C0013,2024-01-25,Chipotle,Dining,85.87,MD,0
T000542,C0098,2024-08-30,McDonalds,Dining,87.21,CA,0
T000543,C0176,2024-08-03,Safeway,Groceries,139.1,VA,0
T000544,C0070,2024-02-23,Airbnb,Travel,433.69,IL,0
T000545,C0073,2024-09-11,Chipotle,Dining,31.85,NY,0
T000546,C0068,2024-12-26,Spotify,Entertainment,27.54,FL,0
T000547,C0141,2024-12-18,Comcast,Utilities,188.63,VA,0
T000548,C0001,2024-02-26,Whole Foods,Groceries,170.34,MD,0
T000549,C0039,2024-02-21,Chipotle,Dining,109.53,CA,0
T000550,C0117,2024-08-25,Walmart,Shopping,39.29,MD,0
T000551,C0011,2024-12-12,Walmart,Shopping,166.66,TX,0
T000552,C0025,2024-03-11,Whole Foods,Groceries,139.4,TX,0
T000553,C0092,2024-02-17,Dominion Energy,Utilities,93.35,MD,0
T000554,C0030,2024-08-21,Chevron,Gas,36.31,FL,0
T000555,C0123,2024-02-27,BP,Gas,27.95,VA,0
T000556,C0041,2024-10-29,Local Bistro,Dining,63.09,TX,0
T000557,C0113,2024-07-02,Airbnb,Travel,508.52,TX,0
T000558,C0187,2024-09-06,Airbnb,Travel,134.7,MD,0
T000559,C0012,2024-12-01,McDonalds,Dining,44.57,NY,0
T000560,C0174,2024-09-22,Spotify,Entertainment,33.77,DC,0
T000561,C0025,2024-09-03,BP,Gas,40.74,TX,0
T000562,C0099,2024-01-06,Delta Airlines,Travel,532.55,FL,0
T000563,C0121,2024-02-08,Comcast,Utilities,157.74,DC,0
T000564,C0085,2024-09-16,Amazon,Shopping,123.01,VA,0
T000565,C0104,2024-08-23,Netflix,Entertainment,29.43,IL,0
T000566,C0023,2024-06-10,DC Water,Utilities,50.18,CA,0
T000567,C0168,2024-07-25,Whole Foods,Groceries,94.22,TX,0
T000568,C0001,2024-09-17,McDonalds,Dining,71.86,MD,0
T000569,C0117,2024-01-28,LabCorp,Healthcare,246.81,MD,0
T000570,C0085,2024-08-19,Dominion Energy,Utilities,49.38,VA,0
T000571,C0057,2024-06-30,Safeway,Groceries,169.38,VA,0
T000572,C0075,2024-01-24,CVS Pharmacy,Healthcare,270.09,VA,0
T000573,C0184,2024-05-10,Shell,Gas,56.65,NY,0
T000574,C0101,2024-04-07,Steam,Entertainment,44.42,CA,0
T000575,C0107,2024-08-18,Whole Foods,Groceries,102.33,MD,0
T000576,C0130,2024-01-03,Airbnb,Travel,447.77,CA,0
T000577,C0111,2024-12-20,Comcast,Utilities,128.35,FL,0
T000578,C0033,2024-12-02,Local Bistro,Dining,76.06,TX,0
T000579,C0130,2024-11-07,Chevron,Gas,74.95,CA,0
T000580,C0071,2024-05-30,ExxonMobil,Gas,47.17,NY,0
T000581,C0106,2024-12-30,Walmart,Shopping,372.36,MD,0
T000582,C0056,2024-11-15,AMC Theaters,Entertainment,44.29,DC,0
T000583,C0173,2024-09-14,Marriott,Travel,456.87,FL,0
T000584,C0182,2024-10-14,McDonalds,Dining,62.84,TX,0
T000585,C0171,2024-08-04,ExxonMobil,Gas,68.5,CA,0
T000586,C0007,2024-01-28,BP,Gas,60.22,VA,0
T000587,C0193,2024-12-15,Uber,Travel,237.92,IL,0
T000588,C0177,2024-10-04,Target,Shopping,30.67,NY,0
T000589,C0027,2024-05-01,Steam,Entertainment,33.1,MD,0
T000590,C0179,2024-07-14,Amazon,Shopping,202.96,IL,0
T000591,C0176,2024-01-07,CVS Pharmacy,Healthcare,225.66,VA,0
T000592,C0200,2024-11-20,Comcast,Utilities,149.79,NY,0
T000593,C0194,2024-05-30,AMC Theaters,Entertainment,29.68,NY,0
T000594,C0020,2024-09-20,Marriott,Travel,139.52,MD,0
T000595,C0072,2024-03-23,Target,Shopping,298.23,VA,0
T000596,C0085,2024-01-21,Comcast,Utilities,56.13,VA,0
T000597,C0014,2024-10-20,Best Buy,Shopping,281.83,TX,0
T000598,C0182,2024-04-04,Walgreens,Healthcare,160.98,TX,0
T000599,C0041,2024-02-17,Chevron,Gas,40.96,TX,0
T000600,C0170,2024-07-03,LabCorp,Healthcare,95.14,FL,0
T000601,C0159,2024-02-28,Verizon,Utilities,143.72,CA,0
T000602,C0165,2024-12-15,Netflix,Entertainment,53.71,FL,0
T000603,C0030,2024-10-03,ExxonMobil,Gas,1792.17,FL,1
T000604,C0198,2024-09-06,Urgent Care,Healthcare,22.72,DC,0
T000605,C0050,2024-02-19,CVS Pharmacy,Healthcare,58.54,MD,0
T000606,C0138,2024-04-17,Whole Foods,Groceries,140.66,DC,0
T000607,C0176,2024-04-15,Shell,Gas,52.27,VA,0
T000608,C0190,2024-12-17,Shell,Gas,29.23,NY,0
T000609,C0085,2024-02-07,Whole Foods,Groceries,29.77,VA,0
T000610,C0143,2024-05-12,Starbucks,Dining,54.84,NY,0
T000611,C0104,2024-01-09,ExxonMobil,Gas,43.37,IL,0
T000612,C0002,2024-12-24,Chipotle,Dining,103.31,CA,0
T000613,C0129,2024-12-17,McDonalds,Dining,43.15,NY,0
T000614,C0196,2024-07-21,DC Water,Utilities,169.76,TX,0
T000615,C0041,2024-07-19,AMC Theaters,Entertainment,48.82,TX,0
T000616,C0076,2024-12-12,Uber,Travel,715.23,VA,0
T000617,C0187,2024-10-10,CVS Pharmacy,Healthcare,263.68,MD,0
T000618,C0011,2024-10-02,Kroger,Groceries,118.55,TX,0
T000619,C0054,2024-07-30,Walgreens,Healthcare,272.63,CA,0
T000620,C0037,2024-04-23,Marriott,Travel,512.66,IL,0
T000621,C0030,2024-10-08,Delta Airlines,Travel,395.95,FL,0
T000622,C0075,2024-02-20,McDonalds,Dining,31.72,VA,0
T000623,C0085,2024-12-09,Walgreens,Healthcare,200.09,VA,0
T000624,C0159,2024-06-11,Starbucks,Dining,63.44,CA,0
T000625,C0169,2024-10-16,Target,Shopping,289.93,CA,0
T000626,C0110,2024-06-09,Delta Airlines,Travel,234.63,VA,0
T000627,C0190,2024-07-03,ExxonMobil,Gas,28.06,NY,0
T000628,C0123,2024-07-02,DC Water,Utilities,161.71,VA,0
T000629,C0028,2024-05-23,Delta Airlines,Travel,694.04,DC,0
T000630,C0138,2024-11-16,Spotify,Entertainment,9.21,DC,0
T000631,C0005,2024-10-29,Kroger,Groceries,58.3,VA,0
T000632,C0067,2024-07-06,Comcast,Utilities,96.72,NY,0
T000633,C0151,2024-08-25,Target,Shopping,258.04,IL,0
T000634,C0094,2024-11-10,Trader Joes,Groceries,143.15,NY,0
T000635,C0036,2024-04-01,Comcast,Utilities,126.28,IL,0
T000636,C0038,2024-01-21,Dominion Energy,Utilities,67.2,DC,0
T000637,C0017,2024-04-29,Walmart,Shopping,35.76,FL,0
T000638,C0093,2024-08-20,Chevron,Gas,72.89,VA,0
T000639,C0167,2024-12-26,CVS Pharmacy,Healthcare,290.85,MD,0
T000640,C0071,2024-07-11,Target,Shopping,332.03,NY,0
T000641,C0168,2024-07-11,McDonalds,Dining,116.99,TX,0
T000642,C0104,2024-09-06,LabCorp,Healthcare,239.87,IL,0
T000643,C0002,2024-03-25,Airbnb,Travel,222.49,CA,0
T000644,C0072,2024-04-05,AMC Theaters,Entertainment,13.65,VA,0
T000645,C0031,2024-06-18,Steam,Entertainment,44.61,NY,0
T000646,C0123,2024-10-29,Comcast,Utilities,57.41,VA,0
T000647,C0006,2024-03-06,Netflix,Entertainment,36.54,NY,0
T000648,C0162,2024-01-29,Trader Joes,Groceries,49.94,TX,0
T000649,C0133,2024-12-04,Shell,Gas,69.28,VA,0
T000650,C0056,2024-09-03,DC Water,Utilities,59.0,DC,0
T000651,C0154,2024-11-15,Marriott,Travel,544.74,NY,0
T000652,C0186,2024-11-01,Urgent Care,Healthcare,181.27,IL,0
T000653,C0099,2024-01-09,Delta Airlines,Travel,201.76,FL,0
T000654,C0130,2024-11-06,BP,Gas,25.78,CA,0
T000655,C0158,2024-02-17,Whole Foods,Groceries,106.8,TX,0
T000656,C0155,2024-09-24,Kroger,Groceries,95.72,CA,0
T000657,C0179,2024-09-03,BP,Gas,67.37,IL,0
T000658,C0151,2024-03-09,Local Bistro,Dining,38.0,IL,0
T000659,C0022,2024-05-11,Best Buy,Shopping,106.68,NY,0
T000660,C0002,2024-07-11,Chipotle,Dining,82.0,CA,0
T000661,C0081,2024-02-24,ExxonMobil,Gas,29.29,IL,0
T000662,C0065,2024-10-16,Best Buy,Shopping,192.34,CA,0
T000663,C0175,2024-07-30,BP,Gas,53.13,CA,0
T000664,C0046,2024-05-09,Urgent Care,Healthcare,296.67,IL,0
T000665,C0199,2024-12-03,BP,Gas,27.15,IL,0
T000666,C0180,2024-04-19,Delta Airlines,Travel,431.26,IL,0
T000667,C0141,2024-07-18,Trader Joes,Groceries,727.72,VA,1
T000668,C0038,2024-02-15,DC Water,Utilities,40.89,DC,0
T000669,C0021,2024-07-24,Kroger,Groceries,130.51,NY,0
T000670,C0183,2024-11-23,Trader Joes,Groceries,2626.42,NY,1
T000671,C0133,2024-01-18,Target,Shopping,395.22,VA,0
T000672,C0179,2024-12-11,AMC Theaters,Entertainment,6.98,IL,0
T000673,C0001,2024-05-21,Delta Airlines,Travel,634.75,MD,0
T000674,C0102,2024-09-22,BP,Gas,20.92,VA,0
T000675,C0024,2024-06-26,Walmart,Shopping,482.19,TX,0
T000676,C0156,2024-07-25,Steam,Entertainment,36.62,CA,0
T000677,C0105,2024-09-14,Chipotle,Dining,42.37,DC,0
T000678,C0132,2024-12-21,Walmart,Shopping,229.74,FL,0
T000679,C0124,2024-08-22,Spotify,Entertainment,42.49,CA,0
T000680,C0008,2024-05-12,Verizon,Utilities,41.48,FL,0
T000681,C0057,2024-07-30,Spotify,Entertainment,57.55,VA,0
T000682,C0003,2024-05-27,Target,Shopping,60.11,DC,0
T000683,C0088,2024-08-31,Starbucks,Dining,44.53,NY,0
T000684,C0147,2024-12-15,Target,Shopping,466.17,DC,0
T000685,C0189,2024-05-03,AMC Theaters,Entertainment,53.0,FL,0
T000686,C0052,2024-03-20,Spotify,Entertainment,47.84,CA,0
T000687,C0021,2024-10-04,Verizon,Utilities,192.86,NY,0
T000688,C0096,2024-10-21,Urgent Care,Healthcare,261.94,FL,0
T000689,C0196,2024-04-23,Best Buy,Shopping,378.83,TX,0
T000690,C0135,2024-10-03,Chevron,Gas,21.95,DC,0
T000691,C0176,2024-03-02,Airbnb,Travel,573.68,VA,0
T000692,C0177,2024-12-11,Whole Foods,Groceries,57.94,NY,0
T000693,C0084,2024-04-05,LabCorp,Healthcare,169.08,FL,0
T000694,C0121,2024-04-04,LabCorp,Healthcare,154.64,DC,0
T000695,C0180,2024-07-24,LabCorp,Healthcare,91.09,IL,0
T000696,C0034,2024-05-18,Netflix,Entertainment,49.22,MD,0
T000697,C0098,2024-03-17,AMC Theaters,Entertainment,1553.8,CA,1
T000698,C0035,2024-06-02,Urgent Care,Healthcare,82.78,TX,0
T000699,C0013,2024-12-19,Shell,Gas,29.8,MD,0
T000700,C0066,2024-08-18,Verizon,Utilities,156.58,FL,0
T000701,C0093,2024-01-11,Walmart,Shopping,214.7,VA,0
T000702,C0174,2024-05-25,AMC Theaters,Entertainment,24.53,DC,0
T000703,C0125,2024-07-14,Verizon,Utilities,134.32,DC,0
T000704,C0038,2024-08-03,Uber,Travel,523.46,DC,0
T000705,C0019,2024-06-24,Starbucks,Dining,35.1,TX,0
T000706,C0075,2024-05-18,Best Buy,Shopping,445.53,VA,0
T000707,C0093,2024-03-26,DC Water,Utilities,2319.43,VA,1
T000708,C0170,2024-04-17,Amazon,Shopping,95.95,FL,0
T000709,C0017,2024-01-14,Verizon,Utilities,161.06,FL,0
T000710,C0022,2024-11-12,McDonalds,Dining,27.08,NY,0
T000711,C0100,2024-05-06,Target,Shopping,372.73,IL,0
T000712,C0033,2024-01-15,Marriott,Travel,76.37,TX,0
T000713,C0084,2024-10-03,DC Water,Utilities,188.93,FL,0
T000714,C0035,2024-11-19,Airbnb,Travel,611.68,TX,0
T000715,C0112,2024-09-03,Walmart,Shopping,276.74,TX,0
T000716,C0114,2024-07-30,Walmart,Shopping,141.01,FL,0
T000717,C0001,2024-05-26,Uber,Travel,2805.22,MD,1
T000718,C0194,2024-01-05,Dominion Energy,Utilities,160.2,NY,0
T000719,C0153,2024-10-07,Netflix,Entertainment,25.55,NY,0
T000720,C0144,2024-05-07,Chevron,Gas,29.8,TX,0
T000721,C0100,2024-05-14,BP,Gas,24.75,IL,0
T000722,C0133,2024-11-28,Walmart,Shopping,375.32,VA,0
T000723,C0106,2024-04-03,Netflix,Entertainment,12.51,MD,0
T000724,C0117,2024-12-24,Dominion Energy,Utilities,135.87,MD,0
T000725,C0005,2024-09-30,Delta Airlines,Travel,66.6,VA,0
T000726,C0073,2024-08-12,Target,Shopping,367.65,NY,0
T000727,C0039,2024-04-21,Kroger,Groceries,81.54,CA,0
T000728,C0128,2024-12-22,Urgent Care,Healthcare,239.51,NY,0
T000729,C0193,2024-05-16,Delta Airlines,Travel,631.74,IL,0
T000730,C0121,2024-05-08,Marriott,Travel,662.94,DC,0
T000731,C0032,2024-08-14,Steam,Entertainment,18.59,VA,0
T000732,C0051,2024-09-23,Verizon,Utilities,143.22,DC,0
T000733,C0100,2024-03-22,Walmart,Shopping,320.14,IL,0
T000734,C0141,2024-09-03,McDonalds,Dining,80.24,VA,0
T000735,C0014,2024-04-30,Netflix,Entertainment,39.81,TX,0
T000736,C0043,2024-07-21,Amazon,Shopping,604.98,VA,1
T000737,C0177,2024-07-09,Comcast,Utilities,161.04,NY,0
T000738,C0128,2024-11-16,McDonalds,Dining,16.61,NY,0
T000739,C0040,2024-09-06,Starbucks,Dining,35.59,FL,0
T000740,C0166,2024-04-08,Urgent Care,Healthcare,16.19,NY,0
T000741,C0186,2024-01-21,Uber,Travel,413.98,IL,0
T000742,C0076,2024-10-17,Comcast,Utilities,61.73,VA,0
T000743,C0188,2024-11-02,Dominion Energy,Utilities,185.46,NY,0
T000744,C0018,2024-05-31,Airbnb,Travel,664.56,CA,0
T000745,C0117,2024-04-04,Kroger,Groceries,178.93,MD,0
T000746,C0094,2024-02-02,Spotify,Entertainment,41.21,NY,0
T000747,C0100,2024-10-09,Steam,Entertainment,13.48,IL,0
T000748,C0105,2024-02-19,CVS Pharmacy,Healthcare,161.73,DC,0
T000749,C0034,2024-04-13,Delta Airlines,Travel,130.29,MD,0
T000750,C0009,2024-09-26,Chevron,Gas,57.44,CA,0
T000751,C0013,2024-11-06,Walgreens,Healthcare,2802.59,MD,1
T000752,C0168,2024-08-27,Verizon,Utilities,166.17,TX,0
T000753,C0143,2024-12-28,ExxonMobil,Gas,23.5,NY,0
T000754,C0136,2024-06-04,Whole Foods,Groceries,34.03,FL,0
T000755,C0133,2024-04-28,Chipotle,Dining,68.48,VA,0
T000756,C0135,2024-10-12,AMC Theaters,Entertainment,46.21,DC,0
T000757,C0028,2024-12-25,Urgent Care,Healthcare,202.92,DC,0
T000758,C0043,2024-09-15,Airbnb,Travel,303.13,VA,0
T000759,C0154,2024-06-10,Dominion Energy,Utilities,123.51,NY,0
T000760,C0096,2024-06-14,Chevron,Gas,56.5,FL,0
T000761,C0055,2024-07-03,ExxonMobil,Gas,77.7,NY,0
T000762,C0102,2024-05-25,Whole Foods,Groceries,127.24,VA,0
T000763,C0078,2024-04-23,Safeway,Groceries,58.67,IL,0
T000764,C0198,2024-02-18,Target,Shopping,33.3,DC,0
T000765,C0036,2024-10-25,Walmart,Shopping,136.18,IL,0
T000766,C0077,2024-10-18,Local Bistro,Dining,110.97,NY,0
T000767,C0186,2024-03-29,Urgent Care,Healthcare,151.6,IL,0
T000768,C0180,2024-01-20,McDonalds,Dining,90.39,IL,0
T000769,C0021,2024-06-27,Safeway,Groceries,178.36,NY,0
T000770,C0031,2024-11-20,Netflix,Entertainment,47.76,NY,0
T000771,C0079,2024-10-03,Safeway,Groceries,121.68,DC,0
T000772,C0179,2024-01-26,AMC Theaters,Entertainment,42.05,IL,0
T000773,C0115,2024-08-09,Starbucks,Dining,41.88,CA,0
T000774,C0034,2024-08-31,CVS Pharmacy,Healthcare,175.72,MD,0
T000775,C0103,2024-07-23,Amazon,Shopping,258.38,VA,0
T000776,C0034,2024-10-13,Airbnb,Travel,198.58,MD,0
T000777,C0147,2024-05-04,AMC Theaters,Entertainment,8.94,DC,0
T000778,C0083,2024-12-09,Chipotle,Dining,55.49,FL,0
T000779,C0049,2024-10-31,LabCorp,Healthcare,200.07,CA,0
T000780,C0044,2024-11-15,Urgent Care,Healthcare,52.29,DC,0
T000781,C0060,2024-03-20,Spotify,Entertainment,46.68,VA,0
T000782,C0029,2024-11-13,Trader Joes,Groceries,186.81,NY,0
T000783,C0074,2024-12-21,Safeway,Groceries,164.77,VA,0
T000784,C0121,2024-04-17,Safeway,Groceries,153.2,DC,0
T000785,C0140,2024-11-14,Best Buy,Shopping,369.01,DC,0
T000786,C0179,2024-10-25,Kroger,Groceries,183.09,IL,0
T000787,C0066,2024-05-25,Delta Airlines,Travel,200.52,FL,0
T000788,C0070,2024-12-01,Kroger,Groceries,190.13,IL,0
T000789,C0170,2024-02-25,Walmart,Shopping,24.25,FL,0
T000790,C0167,2024-07-13,BP,Gas,50.51,MD,0
T000791,C0081,2024-04-05,Verizon,Utilities,63.81,IL,0
T000792,C0144,2024-05-06,Whole Foods,Groceries,186.01,TX,0
T000793,C0126,2024-01-10,BP,Gas,40.81,MD,0
T000794,C0161,2024-09-13,Target,Shopping,148.8,FL,0
T000795,C0066,2024-10-11,Shell,Gas,76.95,FL,0
T000796,C0088,2024-02-14,BP,Gas,63.79,NY,0
T000797,C0174,2024-05-03,Steam,Entertainment,36.51,DC,0
T000798,C0080,2024-10-04,Urgent Care,Healthcare,48.21,IL,0
T000799,C0149,2024-06-07,AMC Theaters,Entertainment,42.87,NY,0
T000800,C0035,2024-12-01,BP,Gas,75.98,TX,0
